fid,item_id,lon,lat,Year
4332,6761,22.43,44.86,After 2000
4333,6762,-48.63,-27.97,After 2000
4334,6762,-48.64,-27.86,After 2000
4335,6762,-48.85,-27.43,After 2000
4336,6763,-71,-41,After 2000
4337,6766,-119.88,39.26,After 2000
4338,6767,-109,29.5,After 2000
4339,6769,11.07,43.22,After 2000
4340,6770,-53.67,-27,After 2000
4341,6771,118.49,5.17,After 2000
4342,6771,118.65,5.27,After 2000
4343,6772,115.53,3.86,After 2000
4344,6773,81.2,28,After 2000
4345,6774,89.52,27.75,After 2000
4346,6775,90.93,26.72,After 2000
4347,6776,87.11,27.76,After 2000
4348,6777,80.64,7.28,After 2000
4349,6782,115.33,3.59,After 2000
4350,6783,-110.63,24.27,After 2000
4351,6785,92.15,21.07,After 2000
4352,6787,116.54,1.68,After 2000
4353,6792,10.84,44.14,After 2000
4354,6793,-41.81,-19.72,After 2000
4355,6795,89.73,21.82,After 2000
4356,6796,76.15,12.06,After 2000
4357,6798,32.5,40.57,After 2000
4358,6802,98.28,14.6,After 2000
4359,6803,-94.22,17.15,After 2000
4360,6805,-62.51,-8,After 2000
4361,6806,15,37.76,After 2000
4362,6807,11.07,43.22,After 2000
4363,6808,84.33,27.5,After 2000
4364,6809,42.33,19.5,After 2000
4365,6810,-39.1,-16.3,After 2000
4366,6811,-88.67,37.5,After 2000
4367,6811,-88.98,37.53,After 2000
4368,6811,-89.19,37.61,After 2000
4369,6811,-89.06,37.7,After 2000
4370,6811,-89.22,37.71,After 2000
4371,6813,101.37,14.44,After 2000
4372,6814,81.52,6.37,After 2000
4373,6814,80.93,7.72,After 2000
4374,6815,13.55,46.33,After 2000
4375,6817,13.38,48.97,After 2000
4376,6818,38.5,-4.75,After 2000
4377,6820,-69.45,-13.27,After 2000
4378,6821,-44.61,-20.45,After 2000
4379,6822,80.23,28.84,After 2000
4380,6823,152.24,-30.89,After 2000
4381,6823,153.116667,-30.3,After 2000
4382,6823,153.03,-30.16,After 2000
4383,6823,152.44,-30.15,After 2000
4384,6824,-113.09,39.86,After 2000
4385,6826,149.22,-23.53,After 2000
4386,6827,169.38,-44.88,After 2000
4387,6827,169.25,-44.73,After 2000
4388,6828,-43,-22.46,After 2000
4389,6829,149.98,-37.18,After 2000
4390,6830,101.73,13.2,After 2000
4391,6831,-56.73,-19.6,After 2000
4392,6832,-48.45,-27.52,After 2000
4393,6832,-48.5,-27.52,After 2000
4394,6833,30.666667,37.333333,After 2000
4395,6834,76.55,11.58,After 2000
4396,6835,35.77,34.06,After 2000
4397,6838,2.1,41.45,After 2000
4398,6840,31.9,-5.81,After 2000
4399,6841,36.68,-7.8,After 2000
4400,6842,-53,-18,After 2000
4401,6843,12.67,8.17,After 2000
4402,6843,13.83,8.33,After 2000
4403,6843,14.66,8.62,After 2000
4404,6845,47.42,-21.22,After 2000
4405,6846,106.08,12.13,After 2000
4406,6847,-31.1,39.7,After 2000
4407,6848,141.69,-38.23,After 2000
4408,6850,-69.08,-27.13,After 2000
4409,6851,-76.15,-0.64,After 2000
4410,6856,-116.97,34.28,After 2000
4411,6857,10.98,43.07,After 2000
4412,6859,13.38,48.97,After 2000
4413,6859,13.63,48.97,After 2000
4414,6860,13.38,48.97,After 2000
4415,6861,-97.78,18.13,After 2000
4416,6863,21.03,-33.95,After 2000
4417,6871,147.28,-43.37,After 2000
4418,6872,-56.03,-9.88,After 2000
4419,6874,-3.83,38.37,After 2000
4420,6875,36.9,0.3,After 2000
4421,6876,-77.6,-0.69,After 2000
4422,6877,-43.34,-21.69,After 2000
4423,6878,116.93,5.16,After 2000
4424,6879,-94.77,16.94,After 2000
4425,6880,-99.23,21.62,After 2000
4426,6881,-73.62,41.19,After 2000
4427,6882,104.8,32.59,After 2000
4428,6885,-103.88,19.32,After 2000
4429,6887,7.97,47.8,After 2000
4430,6890,29.29,-2.49,After 2000
4431,6891,-115.16,46.55,After 2000
4432,6892,76.5,26.02,After 2000
4433,6893,76.55,11.58,After 2000
4434,6894,-97.03,47.93,After 2000
4435,6894,-97.25,48.97,After 2000
4436,6896,-100.55,25.37,After 2000
4437,6897,24,-26,After 2000
4438,6898,5.97,45.82,After 2000
4439,6899,-46.65,-23.97,After 2000
4440,6900,17,49.38,After 2000
4441,6901,-73.3,-39.68,After 2000
4442,6902,-79.85,9.15,After 2000
4443,6903,-91.5,16.83,After 2000
4444,6903,-90.97,16.9,After 2000
4445,6905,36.89,-7.84,After 2000
4446,6905,104.33,-5.43,After 2000
4447,6905,-59.98,-2.93,After 2000
4448,6905,29.66,-1.08,After 2000
4449,6905,-56.19,4.74,After 2000
4450,6905,-84.03,10.3,After 2000
4451,6905,104,18.32,After 2000
4452,6907,130.73,42.83,After 2000
4453,6908,89.52,27.75,After 2000
4454,6910,11.5,-0.5,After 2000
4455,6911,12.67,8.17,After 2000
4456,6911,13.83,8.33,After 2000
4457,6911,14.66,8.62,After 2000
4458,6912,-97.39,26.28,After 2000
4459,6915,-86.1,46.25,After 2000
4460,6916,-98.75,22.5,After 2000
4461,6918,-76.59,1.94,After 2000
4462,6919,-119.15,37.02,After 2000
4463,6920,-71.36,-40.16,After 2000
4464,6923,11.5,-0.5,After 2000
4465,6923,12.63,0.09,After 2000
4466,6924,-105,19.49,After 2000
4467,6925,-48.81,-27.91,After 2000
4468,6926,129.25,-16.48,After 2000
4469,6927,-84.22,37.7,After 2000
4470,6928,-1.83,9.7,After 2000
4471,6930,16.23,-20.28,After 2000
4472,6931,106.85,12.71,After 2000
4473,6932,102,43.13,After 2000
4474,6932,101.58,43.18,After 2000
4475,6935,88.13,27.7,After 2000
4476,6936,-84.02,10.42,After 2000
4477,6937,-108.99,31.28,After 2000
4478,6939,-58.62,2.63,After 2000
4479,6939,-58.67,3.18,After 2000
4480,6940,-57.5,-30.19,After 2000
4481,6942,120.73,22.88,After 2000
4482,6943,29.29,-2.49,After 2000
4483,6944,39.82,-3.27,After 2000
4484,6944,41.36,-1.53,After 2000
4485,6945,145.4,-15.96,After 2000
4486,6947,116.6,6.05,After 2000
4487,6948,101.48,-2.42,After 2000
4488,6949,116.9,4.83,After 2000
4489,6950,-75.55,6.1,After 2000
4490,6951,102.97,18.74,After 2000
4491,6952,115.98,39.97,After 2000
4492,6953,-112.08,36.02,After 2000
4493,6953,-112.13,36.3,After 2000
4494,6954,-111.9,38.27,After 2000
4495,6955,14.33,45.92,After 2000
4496,6956,140.1,36.22,After 2000
4497,6957,66.58,36.94,After 2000
4498,6958,-113.86,33.27,After 2000
4499,6959,-71.67,4.83,After 2000
4500,6961,-80.69,25.31,After 2000
4501,6965,-122.23,37.41,After 2000
4502,6966,-133,56.75,After 2000
4503,6967,-133,56.75,After 2000
4504,6969,-88.65,39.99,After 2000
4505,6971,7.82,47.73,After 2000
4506,6972,-71.54,-41.05,After 2000
4507,6972,-72.93,-40.35,After 2000
4508,6972,-73.19,-39.65,After 2000
4509,6972,-71.965,-37.823889,After 2000
4510,6972,-70.33,-33.34,After 2000
4511,6973,-6.5,37,After 2000
4512,6975,-108.27,50.66,After 2000
4513,6976,116.53,29.7,After 2000
4514,6977,-76.15,-0.64,After 2000
4515,6978,80.63,22.33,After 2000
4516,6981,-100.41,18.84,After 2000
4517,6982,-100.41,18.84,After 2000
4518,6984,-119.17,37.42,After 2000
4519,6985,-1.83,9.7,After 2000
4520,6986,-50.07,-9.69,After 2000
4521,6987,-53,-18,After 2000
4522,6989,-72.7,44,After 2000
4523,6990,88.13,27.7,After 2000
4524,6991,117.33,5.23,After 2000
4525,6992,-89.22,35.12,After 2000
4526,6993,-66.5,-22.5,After 2000
4527,6994,-84.97,32.35,After 2000
4528,6995,-48.81,-27.91,After 2000
4529,6996,-6.95,40.25,After 2000
4530,6997,-88.91,16.97,After 2000
4531,7002,-99.67,21.31,After 2000
4532,7004,-90.89,17.43,After 2000
4533,7005,-76.15,-0.64,After 2000
4534,7006,17.06,43.31,After 2000
4535,7009,-70.93,42.33,After 2000
4536,7010,29.44,-23.04,After 2000
4537,7012,-80.19,25.47,After 2000
4538,7013,32.25,-12.33,After 2000
4539,7016,-67.64,-5.77,After 2000
4540,7017,-116.98,53.22,After 2000
4541,7018,29.85,36.52,After 2000
4542,7021,116.53,29.7,After 2000
4543,7023,-8.41,5.41,After 2000
4544,7024,-65.65,-37.95,After 2000
4545,7026,148.37,-37.12,After 2000
4546,7029,-80.52,37.38,After 2000
4547,7030,-57.5,-30.2,After 2000
4548,7049,-74.27,6.05,After 2000
4549,7050,102.98,12.27,After 2000
4550,7051,1.97,41.64,After 2000
4551,7052,1.97,41.64,After 2000
4552,7054,-82.85,9.65,After 2000
4553,7055,14,48.73,After 2000
4554,7056,-88.66,16.72,After 2000
4555,7057,-71.67,4.83,After 2000
4556,7058,32.37,41.2,After 2000
4557,7059,113.83,-2.55,After 2000
4558,7060,105.33,-6.75,After 2000
4559,7062,-3.67,57.08,After 2000
4560,7063,147.29,-43.01,After 2000
4561,7064,-108.99,31.28,After 2000
4562,7065,-94.22,17.15,After 2000
4563,7066,-87.79,40.26,After 2000
4564,7067,101.37,14.44,After 2000
4565,7069,148.92,-32,After 2000
4566,7070,-7.65,37.65,After 2000
4567,7070,-4.49,39.4,After 2000
4568,7071,137.97,-35.8,After 2000
4569,7072,35.98,34.31,After 2000
4570,7074,106.85,12.71,After 2000
4571,7074,107.31,12.94,After 2000
4572,7075,47.7,36.48,After 2000
4573,7076,75.04,34.14,After 2000
4574,7077,107.31,12.94,After 2000
4575,7078,106.85,12.71,After 2000
4576,7078,107.31,12.94,After 2000
4577,7079,-102.32,18.18,After 2000
4578,7080,127.93,26.48,After 2000
4579,7081,-107.09,33.32,After 2000
4580,7084,29.44,-23.04,After 2000
4581,7086,-116,51.5,After 2000
4582,7089,110.19,1.6,After 2000
4583,7091,-88.66,16.72,After 2000
4584,7093,-106.75,40.67,After 2000
4585,7094,101.83,5.8,After 2000
4586,7094,101.37,6.02,After 2000
4587,7094,98.53,8.94,After 2000
4588,7094,99.56,12.05,After 2000
4589,7094,99.6,12.75,After 2000
4590,7096,104.6,32.53,After 2000
4591,7098,73.91,24.57,After 2000
4592,7098,73.25,25.5,After 2000
4593,7099,-88.66,16.72,After 2000
4594,7101,52.79,29.71,After 2000
4595,7102,100.46,43.12,After 2000
4596,7103,79.85,28.69,After 2000
4597,7104,-56.47,-9.88,After 2000
4598,7109,-80.69,25.31,After 2000
4599,7111,-3.83,38.37,After 2000
4600,7112,-79.07,-6.41,After 2000
4601,7118,97.71,27.5,After 2000
4602,7119,-50.55,-24.2,After 2000
4603,7120,-50.05,-9.6,After 2000
4604,7120,-50.35,-9.57,After 2000
4605,7121,78.53,41.96,After 2000
4606,7122,-97.87,20.03,After 2000
4607,7123,-53.96,-26.99,After 2000
4608,7123,-54.1,-25.84,After 2000
4609,7123,-54.33,-25.62,After 2000
4610,7124,7.82,47.73,After 2000
4611,7125,-40.52,-20.28,After 2000
4612,7126,-110.01,49.58,After 2000
4613,7127,81.5,28.38,After 2000
4614,7130,-83,40,After 2000
4615,7131,80.01,24.73,After 2000
4616,7132,17.22,-20.42,After 2000
4617,7134,-56.03,-9.88,After 2000
4618,7136,117.33,5.23,After 2000
4619,7137,101.73,13.2,After 2000
4620,7137,101.37,14.44,After 2000
4621,7138,-83.75,12.4,After 2000
4622,7139,30.4,0.5,After 2000
4623,7140,-10.92,7.5,After 2000
4624,7141,-50.22,-29.47,After 2000
4625,7142,-76.15,-0.64,After 2000
4626,7143,113.83,-2.55,After 2000
4627,7145,-83.98,10.43,After 2000
4628,7146,-61.25,-19.07,After 2000
4629,7147,29.93,-6.27,After 2000
4630,7147,36,-3.83,After 2000
4631,7147,36,-3.5,After 2000
4632,7147,36.83,-3.25,After 2000
4633,7147,35.46,-3.21,After 2000
4634,7147,37.37,-3.07,After 2000
4635,7147,34.57,-2.33,After 2000
4636,7147,31.17,-2.31,After 2000
4637,7147,31.52,-1.11,After 2000
4638,7149,-75.21,-1.59,After 2000
4639,7151,47.42,-21.13,After 2000
4640,7156,-115.72,34.88,After 2000
4641,7157,104.52,14.02,After 2000
4642,7158,104.33,-5.43,After 2000
4643,7159,118.36,5.65,After 2000
4644,7160,87.11,27.76,After 2000
4645,7162,92.86,27.08,After 2000
4646,7163,-55.45,-24.12,After 2000
4647,7164,31.7,40.2,After 2000
4648,7166,78.17,30.06,After 2000
4649,7167,114,22,After 2000
4650,7168,101.83,5.8,After 2000
4651,7170,-6.9,40.15,After 2000
4652,7173,141.26,-38.13,After 2000
4653,7174,-48.38,-19.17,After 2000
4654,7178,-100.41,18.84,After 2000
4655,7179,80.63,22.33,After 2000
4656,7181,8.37,49.63,After 2000
4657,7181,7.52,49.98,After 2000
4658,7182,-88.66,16.72,After 2000
4659,7183,-2.07,37.78,After 2000
4660,7184,-52.3,-31.97,After 2000
4661,7186,76.37,11.53,After 2000
4662,7187,-76.15,-0.64,After 2000
4663,7191,75.04,34.14,After 2000
4664,7192,14.9,37.74,After 2000
4665,7194,-48.81,-27.91,After 2000
4666,7195,-47.96,-25.13,After 2000
4667,7196,-48.81,-27.91,After 2000
4668,7198,-73.47,-40.18,After 2000
4669,7198,-73.31,-39.71,After 2000
4670,7199,-42.55,-8.67,After 2000
4671,7200,105.33,-6.75,After 2000
4672,7201,-86.64,31.1,After 2000
4673,7205,-3.83,38.37,After 2000
4674,7206,-3.83,38.37,After 2000
4675,7207,-6.5,37,After 2000
4676,7208,142.4,-37.21,After 2000
4677,7211,117.33,5.23,After 2000
4678,7211,117.05,5.28,After 2000
4679,7214,113.09,2.77,After 2000
4680,7215,-52.53,-29.38,After 2000
4681,7217,143.54,-38.79,After 2000
4682,7219,-53,-18,After 2000
4683,7221,76.44,27.32,After 2000
4684,7224,-121.58,36.07,After 2000
4685,7224,-121.85,36.45,After 2000
4686,7224,-121.71,36.63,After 2000
4687,7224,-118.83,37.61,After 2000
4688,7224,-121.39,38.28,After 2000
4689,7224,-122.15,38.49,After 2000
4690,7224,-121.09,38.54,After 2000
4691,7224,-122.04,38.55,After 2000
4692,7224,-122.36,38.84,After 2000
4693,7224,-120.21,39.44,After 2000
4694,7225,32.34,-27.87,After 2000
4695,7227,76.15,12.06,After 2000
4696,7229,-77.08,2.7,After 2000
4697,7230,-6.5,37,After 2000
4698,7231,76.63,11.66,After 2000
4699,7234,36.68,-7.8,After 2000
4700,7235,103.5,19.86,After 2000
4701,7235,103.45,20.22,After 2000
4702,7235,103.16,20.23,After 2000
4703,7235,103.16,20.46,After 2000
4704,7235,103.53,20.5,After 2000
4705,7236,99.38,0.98,After 2000
4706,7237,78.17,30.06,After 2000
4707,7238,23.88,52.75,After 2000
4708,7240,100.15,7.77,After 2000
4709,7240,99.95,12.18,After 2000
4710,7241,113.83,-2.55,After 2000
4711,7242,87.11,27.76,After 2000
4712,7243,100.58,43.17,After 2000
4713,7244,101.48,-2.42,After 2000
4714,7246,92.86,27.08,After 2000
4715,7247,-6.9,40.15,After 2000
4716,7248,-7.65,37.65,After 2000
4717,7250,-42.54,-19.65,After 2000
4718,7252,-82.4,8.62,After 2000
4719,7253,143.54,-38.79,After 2000
4720,7254,-54,-27,After 2000
4721,7254,-54.1,-25.97,After 2000
4722,7254,-54.5,-25.67,After 2000
4723,7255,-95.17,47.19,After 2000
4724,7257,32.37,41.2,After 2000
4725,7259,76.63,11.66,After 2000
4726,7259,76.15,12.06,After 2000
4727,7260,-7.65,37.65,After 2000
4728,7260,-6.95,40.25,After 2000
4729,7261,-88.66,16.72,After 2000
4730,7264,102.18,3.72,After 2000
4731,7265,-82.83,8.97,After 2000
4732,7265,-82.94,9.41,After 2000
4733,7265,-83.48,9.48,After 2000
4734,7266,117.33,5.23,After 2000
4735,7267,-45.03,-23.45,After 2000
4736,7268,-70.03,-12.95,After 2000
4737,7268,-69.42,-12.5,After 2000
4738,7269,-84.97,32.37,After 2000
4739,7271,91.86,52.17,After 2000
4740,7272,78.17,30.06,After 2000
4741,7273,128.23,26.73,After 2000
4742,7274,135.77,35.07,After 2000
4743,7275,84.33,27.5,After 2000
4744,7276,-65.65,-37.95,After 2000
4745,7276,-57.38,-28.48,After 2000
4746,7276,-53.83,-25.5,After 2000
4747,7278,32.34,-27.87,After 2000
4748,7279,-102.1,19.43,After 2000
4749,7280,103.25,12.03,After 2000
4750,7280,103.12,12.2,After 2000
4751,7280,102.98,12.27,After 2000
4752,7280,103.06,12.37,After 2000
4753,7281,27.1,-25.26,After 2000
4754,7282,-104.8,40.8,After 2000
4755,7283,90.38,27.28,After 2000
4756,7284,-84.02,10.42,After 2000
4757,7286,54.42,28.62,After 2000
4758,7287,-100.55,25.37,After 2000
4759,7288,6.23,23.07,After 2000
4760,7291,78.17,30.06,After 2000
4761,7293,-1.32,5.42,After 2000
4762,7296,76.15,12.06,After 2000
4763,7298,-6.9,40.15,After 2000
4764,7299,-100.27,18.76,After 2000
4765,7300,12.84,53.44,After 2000
4766,7301,-52.53,-29.38,After 2000
4767,7302,22.52,42.16,After 2000
4768,7303,-47.95,-24.13,After 2000
4769,7304,-44.08,-22.98,After 2000
4770,7307,14.86,37.78,After 2000
4771,7309,-48.81,-27.91,After 2000
4772,7309,-48.85,-27.43,After 2000
4773,7311,-0.59,38.73,After 2000
4774,7313,-69.52,46.61,After 2000
4775,7317,95.55,25.38,After 2000
4776,7318,104.06,1.41,After 2000
4777,7323,-86.71,33.56,After 2000
4778,7324,-137,58.5,After 2000
4779,7325,150.02,-34.62,After 2000
4780,7327,57.71,37.03,After 2000
4781,7328,30.51,36.59,After 2000
4782,7329,36.89,-7.84,After 2000
4783,7330,17.22,-20.42,After 2000
4784,7331,-71.5,-41,After 2000
4785,7332,-62.73,-9,After 2000
4786,7333,-41.68,-21.75,After 2000
4787,7334,-120,38.89,After 2000
4788,7335,46.4,39.02,After 2000
4789,7337,-99.87,21.44,After 2000
4790,7338,-62.3,-17,After 2000
4791,7341,-40.53,-19.95,After 2000
4792,7342,136.11,34.19,After 2000
4793,7343,79,41.8,After 2000
4794,7343,78.3,42,After 2000
4795,7343,82,42,After 2000
4796,7346,-47.79,-21.61,After 2000
4797,7347,-79.42,39.57,After 2000
4798,7347,-79.43,39.83,After 2000
4799,7347,-78.25,41.58,After 2000
4800,7348,-53.96,-26.99,After 2000
4801,7348,-54.1,-25.84,After 2000
4802,7348,-54.33,-25.62,After 2000
4803,7349,-50.21,-29.49,After 2000
4804,7350,96.38,27.48,After 2000
4805,7351,101,5,After 2000
4806,7351,101.7,5.3,After 2000
4807,7352,101.48,-2.42,After 2000
4808,7353,-53.96,-26.99,After 2000
4809,7353,-54.1,-25.97,After 2000
4810,7353,-54.33,-25.62,After 2000
4811,7355,51.41,35.41,After 2000
4812,7356,17.03,-20.48,After 2000
4813,7358,-48.81,-27.91,After 2000
4814,7359,-119.17,37.42,After 2000
4815,7359,-120,39,After 2000
4816,7360,-53,-18,After 2000
4817,7361,6.07,46.16,After 2000
4818,7362,-0.54,51.85,After 2000
4819,7363,-88.99,16.73,After 2000
4820,7364,-62.3,-17,After 2000
4821,7367,95,36,After 2000
4822,7368,-70.03,-12.5,After 2000
4823,7373,-149,70.33,After 2000
4824,7375,-47.58,-21.52,After 2000
4825,7376,-48.64,-25.68,After 2000
4826,7377,139.43,35.6,After 2000
4827,7377,139.45,35.61,After 2000
4828,7377,139.56,35.61,After 2000
4829,7377,139.37,35.64,After 2000
4830,7377,139.46,35.64,After 2000
4831,7377,139.46,35.64,After 2000
4832,7377,139.28,35.65,After 2000
4833,7377,139.34,35.67,After 2000
4834,7377,139.27,35.69,After 2000
4835,7377,139.28,35.71,After 2000
4836,7378,-118,37,After 2000
4837,7378,-115,40,After 2000
4838,7379,96.38,27.48,After 2000
4839,7382,-53.96,-26.99,After 2000
4840,7382,-61.77,-18.42,After 2000
4841,7382,-88.94,16.71,After 2000
4842,7383,-105.71,40.33,After 2000
4843,7384,94.75,18,After 2000
4844,7384,96.35,21.02,After 2000
4845,7384,94.42,22.38,After 2000
4846,7384,95.56,25.36,After 2000
4847,7384,96.58,26.5,After 2000
4848,7384,97.38,26.52,After 2000
4849,7384,97.71,27.5,After 2000
4850,7384,97.87,28.14,After 2000
4851,7385,26.79,-24.57,After 2000
4852,7386,-90.85,32.34,After 2000
4853,7387,-56.03,-16.71,After 2000
4854,7389,-119.27,34.41,After 2000
4855,7390,51.51,28.71,After 2000
4856,7391,139.83,36.92,After 2000
4857,7392,-53.96,-26.99,After 2000
4858,7392,-54.33,-25.62,After 2000
4859,7400,36.89,-7.84,After 2000
4860,7403,129.35,28.27,After 2000
4861,7404,-41.9,-21.87,After 2000
4862,7405,-62.73,-9,After 2000
4863,7406,-60.81,-18.52,After 2000
4864,7408,-51,-17,After 2000
4865,7409,-43.79,-22.37,After 2000
4866,7412,101.08,14.08,After 2000
4867,7414,104.03,1.4,After 2000
4868,7416,46.5,23.5,After 2000
4869,7418,-95.21,47.24,After 2000
4870,7421,-80.52,37.38,After 2000
4871,7423,99.23,15.42,After 2000
4872,7424,-123.69,41.1,After 2000
4873,7425,-81.35,24.67,After 2000
4874,7426,-7.32,42.13,After 2000
4875,7427,-56.47,-9.88,After 2000
4876,7429,-61.25,-19.07,After 2000
4877,7430,-45.05,-23.53,After 2000
4878,7431,-52.64,-32.84,After 2000
4879,7432,-53.9,-27.2,After 2000
4880,7435,6.25,46.67,After 2000
4881,7436,-118.4,33.4,After 2000
4882,7437,99.23,15.42,After 2000
4883,7438,103.06,3.57,After 2000
4884,7438,102.47,4.7,After 2000
4885,7438,102.98,4.74,After 2000
4886,7438,102.16,5.39,After 2000
4887,7438,101.81,5.47,After 2000
4888,7438,101.35,5.55,After 2000
4889,7439,-88.94,16.71,After 2000
4890,7439,-88.91,16.97,After 2000
4891,7440,75.85,11.78,After 2000
4892,7440,75.68,11.85,After 2000
4893,7440,77.14,12,After 2000
4894,7440,74.83,13.48,After 2000
4895,7441,116.83,-1.15,After 2000
4896,7441,117.02,-0.08,After 2000
4897,7441,102.3,2.97,After 2000
4898,7441,102.31,2.98,After 2000
4899,7441,114.68,4.59,After 2000
4900,7441,117.33,5.23,After 2000
4901,7443,90.38,27.28,After 2000
4902,7444,117.33,5.23,After 2000
4903,7445,101.37,14.44,After 2000
4904,7446,-40.53,-19.95,After 2000
4905,7447,114.03,4.21,After 2000
4906,7448,-102.13,19.42,After 2000
4907,7450,-72.7,44,After 2000
4908,7451,-117.03,34.87,After 2000
4909,7452,-90.29,37.41,After 2000
4910,7452,-90.22,37.46,After 2000
4911,7452,-90.14,37.53,After 2000
4912,7453,-121.75,40.12,After 2000
4913,7454,-61.25,-19.07,After 2000
4914,7456,99.6,12.75,After 2000
4915,7457,112.17,1.52,After 2000
4916,7457,110.19,1.6,After 2000
4917,7457,113.65,1.63,After 2000
4918,7457,111.03,1.65,After 2000
4919,7457,114.22,3.77,After 2000
4920,7457,114.03,4.21,After 2000
4921,7458,101.48,-2.42,After 2000
4922,7459,-2.4,52.87,After 2000
4923,7459,-2.42,52.88,After 2000
4924,7459,-2.5,52.9,After 2000
4925,7462,120.96,23.47,After 2000
4926,7464,75.68,14.65,After 2000
4927,7464,78.37,15.75,After 2000
4928,7465,55.64,24.83,After 2000
4929,7467,-51.47,-1.73,After 2000
4930,7468,-44.02,-19.48,After 2000
4931,7468,-56.03,-16.71,After 2000
4932,7468,-56.17,-16.69,After 2000
4933,7469,-44.02,-19.48,After 2000
4934,7470,-3.5,37.33,After 2000
4935,7473,77.3,12.92,After 2000
4936,7475,-61.25,-19.07,After 2000
4937,7476,51.38,36.46,After 2000
4938,7477,-61.78,-17.08,After 2000
4939,7477,-59.7,-16.93,After 2000
4940,7481,-102.1,19.43,After 2000
4941,7482,33.02,0.4,After 2000
4942,7482,30.4,0.5,After 2000
4943,7482,31.55,1.72,After 2000
4944,7483,-62.43,-20.25,After 2000
4945,7483,-60.8,-18.52,After 2000
4946,7486,80.5,6.42,After 2000
4947,7488,-7.33,42.18,After 2000
4948,7490,120.26,14.75,After 2000
4949,7491,36.89,-7.84,After 2000
4950,7493,-83.58,8.55,After 2000
4951,7497,-74.47,40.8,After 2000
4953,7497,-73.46,41.26,After 2000
4954,7497,-73.94,41.8,After 2000
4955,7497,-71.32,42.46,After 2000
4956,7497,-71.01,42.47,After 2000
4957,7497,-73.65,43.01,After 2000
4958,7497,-72.37,43.5,After 2000
4959,7497,-72.54,43.63,After 2000
4960,7497,-68.22,44.35,After 2000
4952,7497,-73.5,40.89,After 2000
4961,7498,-68.82,-14.99,After 2000
4962,7498,-67.63,-13.8,After 2000
4963,7500,38.52,34.48,After 2000
4964,7501,120.18,-1.47,After 2000
4965,7502,104.6,32.53,After 2000
4966,7504,-69.97,41.84,After 2000
4967,7506,-77.77,-2.58,After 2000
4968,7510,-62.43,-20.05,After 2000
4969,7510,-61.32,-19.53,After 2000
4970,7510,-60.62,-19.3,After 2000
4971,7510,-60.82,-18.52,After 2000
4972,7510,-61.77,-18.42,After 2000
4973,7510,-61.78,-17.1,After 2000
4974,7512,103.3,20,After 2000
4975,7514,76.15,12.06,After 2000
4976,7515,-73.86,42.72,After 2000
4977,7515,-74.33,44,After 2000
4978,7516,-98.3,27.37,After 2000
4979,7518,19.42,-32.45,After 2000
4980,7519,115.5,3.2,After 2000
4981,7520,-86.05,44.85,After 2000
4982,7523,17.35,-20.61,After 2000
4983,7524,77.43,33.98,After 2000
4984,7526,-88.66,16.72,After 2000
4985,7529,114.03,4.21,After 2000
4986,7531,76.55,11.58,After 2000
4987,7531,76.63,11.66,After 2000
4988,7531,77,11.72,After 2000
4989,7532,80.58,42,After 2000
4990,7536,-77.76,-2.59,After 2000
4991,7537,54.94,17.52,After 2000
4992,7539,145.61,-17.41,After 2000
4993,7539,145.66,-17.26,After 2000
4994,7542,101.48,-2.42,After 2000
4995,7545,-56.42,-19.95,After 2000
4996,7550,103.1,4.93,After 2000
4997,7552,-68.92,-18.08,After 2000
4998,7553,101.37,14.44,After 2000
4999,7554,-96.92,17.65,After 2000
5000,7557,35.83,-8.33,After 2000
5001,7559,103.1,4.93,After 2000
5002,7560,-98.12,26.22,After 2000
5003,7564,143.43,-25.06,After 2000
5004,7565,-97.42,28.11,After 2000
5005,7566,-55.18,4.94,After 2000
5006,7567,1.9,41.31,After 2000
5007,7569,-116.57,32.93,After 2000
5008,7569,-116.7,33.1,After 2000
5009,7569,-116.58,33.11,After 2000
5010,7571,-42.54,-19.65,After 2000
5011,7573,117.8,4.96,After 2000
5012,7576,96.11,17,After 2000
5013,7577,141.17,42.87,After 2000
5014,7579,118.65,5.27,After 2000
5015,7580,-109.87,32.7,After 2000
5016,7581,-108.95,31.2,After 2000
5017,7584,-119.57,37.73,After 2000
5018,7585,-67.63,-13.8,After 2000
5019,7587,97.87,28.14,After 2000
5020,7588,36.89,-7.84,After 2000
5021,7592,-96.88,17.87,After 2000
5022,7592,-96.83,17.92,After 2000
5023,7594,-103.56,30.03,After 2000
5024,7595,-61.25,-19.07,After 2000
5025,7596,36.89,-7.84,After 2000
5026,7597,116.71,6.04,After 2000
5027,7598,102.31,2.98,After 2000
5028,7599,-6.5,37,After 2000
5029,7600,77.43,33.98,After 2000
5030,7601,-48.81,-27.91,After 2000
5031,7603,101.55,16.34,After 2000
5032,7606,-40.53,-19.95,After 2000
5033,7607,45.5,19.33,After 2000
5034,7608,-61.78,-17.08,After 2000
5035,7608,-62,-17,After 2000
5036,7609,-56.03,-16.71,After 2000
5037,7609,-56.17,-16.69,After 2000
5038,7614,102.47,4.7,After 2000
5039,7615,-85.32,42.3,After 2000
5040,7615,-86,42.56,After 2000
5041,7618,-79,38.5,After 2000
5042,7619,-155,58.5,After 2000
5043,7620,78.17,30.06,After 2000
5044,7623,-107.05,25.96,After 2000
