item_id,lon,lat
3599,-122.05,37.41
3601,-5.25,43.25
3605,94.58,20.2
3606,-12.78,8
3609,84.33,27.5
3610,-2.62,51.49
3611,24.32,-29.17
3611,24.8,-28.64
3613,89.25,53.75
3618,-113.06,53.38
3620,-74.1,4.92
3622,77.42,32.62
3623,-124.17,43.7
3626,23.62,-19.52
3627,-94.82,35.67
3627,-94.81,36.03
3631,-35,-7
3633,20.62,-33.52
3633,21,-33.25
3634,114.3,22.41
3634,114.12,22.42
3634,114.12,22.43
3635,35.19,-12.84
3635,35.25,-12.6
3635,35.33,-12.39
3638,-47.08,-23.2
3639,35,-7.5
3640,-43.25,-22.96
3643,42.29,18.79
3643,41.95,19.1
3643,42.35,19.68
3643,40.78,20.91
3643,40.76,20.92
3643,40.78,20.92
3643,40.15,21.22
3643,40.53,23.15
3643,41.45,27.46
3644,31.69762615,40.19253254
3644,30.99225242,40.18112142
3644,31.70870548,40.21475599
3644,31.69930536,40.22268682
3644,31.71422446,40.17642059
3644,31.71760794,40.17824193
3644,31.71185952,40.1735384
3645,-96.87,18.17
3645,-96.92,18.23
3646,121.6,58.9
3646,121.8,59.08
3646,127.28,60.02
3646,128.57,61.02
3646,128.9,61.05
3647,-78.47,39.61
3651,-113.92,49.05
3651,-117.9,52.8
3652,-81.2,27.15
3654,-94.66,39.19
3656,-88.23,46.25
3657,136.75,35.43
3660,32.02,-20.97
3668,20.35,-2.78
3668,9.48,-2.09
3668,21,-2
3668,22.98,0.42
3668,30.46,0.52
3668,9.95,2.24
3668,13.15,3.42
3668,24.69,4.32
3668,-7.73,5.41
3668,-7.29,5.84
3668,9.04,6.26
3668,11.7,7.56
3668,-11.2,11.68
3668,-12.29,13.18
3672,75.4,36.59
3674,101.48,-2.42
3674,97.5,3.5
3675,136.93,-30.38
3676,139.73,35.68
3678,114.37,-7.83
3682,35.1,-18.9
3683,-96.58,17.18
3684,2.16,48.01
3690,28.25,61.25
3692,-51.47,-1.73
3692,-56.19,4.74
3695,-118.17,37.5
3695,-119.34,38.6
3698,-112.17,37.63
3699,-47.06,-23.19
3701,11.24,32.71
3702,103.23,14
3703,105.92,14.52
3704,19.91,49.26
3710,-118.37,56.77
3711,17.95,-30.17
3712,-81.38,26.17
3712,-81.27,26.23
3713,4.63,52.55
3716,116.25,-32.39
3716,116.31,-32.24
3716,116.13,-32.24
3716,116.35,-32.21
3718,-7.12,5.75
3720,-52.38,-13.07
3721,-41.87,-9.73
3722,-85.78,10.88
3724,46.95,-16.15
3726,34.566667,-2.333333
3727,150.133333,-34.62
3728,36,-3.5
3733,21.63,53.82
3736,-71.9,-42.81
3737,-97.78,20.39
3739,141.06,-33.15
3745,140.2,-28.12
3746,-81.78,41.43
3747,130.56,43.76
3748,30.19,-31.08
3749,-3,37.9
3749,0.84,42.72
3749,-5,43
3750,-117.44,53
3752,14.62,48.56
3753,12.65,52.49
3754,-88.69,17.08
3754,-89.04,17.56
3754,-88.81,17.69
3755,13.39,41.85
3755,14.32,41.93
3755,13.95,41.97
3755,14.06,42.08
3755,13.97,42.58
3755,13.758764,42.561289
